Gene1,Gene2
RBMX,CDC5L
CDC5L,RBMX
RBMX,SNRPB
SNRPB,RBMX
RBMX,SAFB
SAFB,RBMX
RBMX,PLRG1
PLRG1,RBMX
RBMX,SRSF2
SRSF2,RBMX
RBMX,POLR2F
POLR2F,RBMX
RBMX,POLR2E
POLR2E,RBMX
RBMX,ILF3
ILF3,RBMX
RBMX,POLR2B
POLR2B,RBMX
RBMX,HNRNPUL1
HNRNPUL1,RBMX
FUBP1,SRSF3
SRSF3,FUBP1
FUBP1,U2AF1
U2AF1,FUBP1
ZRANB2,SULT1A1
CNBP,SERBP1
CENPK,ITGB3BP
RBBP4,ITGB3BP
HIST1H2BN,ITGB3BP
RBBP7,ITGB3BP
LCOR,NRIP1
NRIP1,LCOR
JUN,GTF2F1
GTF2F1,JUN
JUN,HDAC2
HDAC2,JUN
JUN,NR1H3
NR1H3,JUN
JUN,NFATC2
NFATC2,JUN
JUN,POLR2H
POLR2H,JUN
JUN,RBBP4
RBBP4,JUN
JUN,NCOA1
NCOA1,JUN
JUN,IRF3
IRF3,JUN
JUN,POLR2E
POLR2E,JUN
JUN,KLF6
KLF6,JUN
JUN,POLR2B
POLR2B,JUN
JUN,MYC
MYC,JUN
JUN,HDAC1
HDAC1,JUN
JUN,BCL6
BCL6,JUN
JUN,STAT4
STAT4,JUN
JUN,MTA3
MTA3,JUN
JUN,GSTA2
JUN,MAFB
MAFB,JUN
JUN,IRF2
IRF2,JUN
JUN,CREB1
CREB1,JUN
JUN,TBP
TBP,JUN
JUN,HIST1H2BN
HIST1H2BN,JUN
JUN,CDKN1A
CDKN1A,JUN
JUN,PPARA
PPARA,JUN
JUN,KLF5
KLF5,JUN
JUN,GTF2A1
GTF2A1,JUN
JUN,IRF7
IRF7,JUN
JUN,POLR2F
POLR2F,JUN
JUN,ETS1
ETS1,JUN
JUN,CEBPA
CEBPA,JUN
JUN,B2M
JUN,RELA
RELA,JUN
JUN,GTF3A
GTF3A,JUN
JUN,BRCA1
BRCA1,JUN
JUN,SMARCA4
SMARCA4,JUN
JUN,NCOA6
NCOA6,JUN
JUN,DDIT3
DDIT3,JUN
JUN,PHC1
JUN,RBBP7
RBBP7,JUN
PDLIM1,STMN1
SSBP3,LHX1
LHX1,SSBP3
SSBP3,SSBP2
SSBP2,SSBP3
SSBP3,LDB1
LDB1,SSBP3
POLR2E,PFDN4
SRSF3,NDC1
RNPS1,NDC1
ALYREF,NDC1
SRSF5,NDC1
SNRPB,NDC1
SRSF2,NDC1
ZNF217,NRIP1
NRIP1,ZNF217
ZNF217,HDAC2
HDAC2,ZNF217
ZNF217,RBBP4
RBBP4,ZNF217
ZNF217,PHF21A
PHF21A,ZNF217
ZNF217,HDAC1
HDAC1,ZNF217
ZNF217,MTA3
MTA3,ZNF217
ZNF217,HIST1H2BN
HIST1H2BN,ZNF217
ZNF217,CHD1
CHD1,ZNF217
ZNF217,KPNA2
ZNF217,SAP18
SAP18,ZNF217
ZNF217,RBBP7
RBBP7,ZNF217
CDC5L,GTF2F1
GTF2F1,CDC5L
CDC5L,CDK1
CDC5L,YBX1
YBX1,CDC5L
CDC5L,SPEN
SPEN,CDC5L
CDC5L,BCLAF1
BCLAF1,CDC5L
CDC5L,HNRNPR
HNRNPR,CDC5L
CDC5L,RNPS1
RNPS1,CDC5L
CDC5L,HNRNPK
HNRNPK,CDC5L
CDC5L,HDAC2
HDAC2,CDC5L
CDC5L,POLR1E
POLR1E,CDC5L
CDC5L,XRN2
CDC5L,ELAVL2
ELAVL2,CDC5L
CDC5L,POLR2H
POLR2H,CDC5L
CDC5L,SRSF5
SRSF5,CDC5L
CDC5L,SNRPB
SNRPB,CDC5L
CDC5L,PLRG1
PLRG1,CDC5L
CDC5L,POLR2E
POLR2E,CDC5L
CDC5L,ILF3
ILF3,CDC5L
CDC5L,POLR2B
POLR2B,CDC5L
CDC5L,HNRNPUL1
HNRNPUL1,CDC5L
CDC5L,ADNP
ADNP,CDC5L
CDC5L,HDAC1
HDAC1,CDC5L
CDC5L,RUVBL2
RUVBL2,CDC5L
CDC5L,MCM10
CDC5L,CHD8
CHD8,CDC5L
CDC5L,ZNF638
ZNF638,CDC5L
CDC5L,ORC1
CDC5L,SRSF3
SRSF3,CDC5L
CDC5L,CCT4
CDC5L,ETV6
ETV6,CDC5L
CDC5L,HSPD1
CDC5L,CDKN1A
CDKN1A,CDC5L
CDC5L,HSP90AB1
CDC5L,ALYREF
ALYREF,CDC5L
CDC5L,KPNA2
CDC5L,SRSF2
SRSF2,CDC5L
CDC5L,GTF2I
GTF2I,CDC5L
CDC5L,POLR2F
POLR2F,CDC5L
CDC5L,SMARCA4
SMARCA4,CDC5L
CDC5L,MCM3
MCM3,CDC5L
CDC5L,POLR1C
POLR1C,CDC5L
CDC5L,HELLS
CDC5L,RBBP7
RBBP7,CDC5L
NRIP1,HSP90AB1
CDKN1A,HSP90AB1
TFDP1,ORC1
MCM8,ORC1
MCM3,ORC1
ANKRD1,NCOA1
NCOA1,ANKRD1
ANKRD1,RXRA
RXRA,ANKRD1
ANKRD1,PPARA
PPARA,ANKRD1
ANKRD1,NCOA6
NCOA6,ANKRD1
BRCA1,KIF20B
MCM3,KIF20B
REXO4,PWP1
PWP1,REXO4
REXO4,AATF
AATF,REXO4
BMPR1A,AHSG
BMPR1A,BMP2
BMP2,BMPR1A
BMPR1A,SMAD5
SMAD5,BMPR1A
BMPR1A,SMAD1
SMAD1,BMPR1A
GTF3C5,POLR3D
POLR3D,GTF3C5
GTF3C5,POLR3G
GTF3C5,TBP
TBP,GTF3C5
GTF3C5,POLR3F
POLR3F,GTF3C5
GTF3C5,POLR2H
POLR2H,GTF3C5
GTF3C5,GTF3C4
GTF3C4,GTF3C5
GTF3C5,POLR2F
POLR2F,GTF3C5
GTF3C5,POLR2E
POLR2E,GTF3C5
GTF3C5,GTF3A
GTF3A,GTF3C5
GTF3C5,POLR1C
POLR1C,GTF3C5
GTF3C5,BRD7
BRD7,GTF3C5
GTF3C4,POLR3D
POLR3D,GTF3C4
GTF3C4,POLR3G
GTF3C4,POLR2F
POLR2F,GTF3C4
GTF3C4,POLR2E
POLR2E,GTF3C4
GTF3C4,TBP
TBP,GTF3C4
GTF3C4,GTF3A
GTF3A,GTF3C4
GTF3C4,POLR1C
POLR1C,GTF3C4
GTF3C4,POLR3F
POLR3F,GTF3C4
GTF3C4,POLR2H
POLR2H,GTF3C4
POLR1C,POLR1B
POLR1B,POLR1C
POLR1C,SSB
SSB,POLR1C
POLR1C,POLR3G
POLR1C,ERCC2
ERCC2,POLR1C
POLR1C,POLR1E
POLR1E,POLR1C
POLR1C,ZNF143
ZNF143,POLR1C
POLR1C,POLR3F
POLR3F,POLR1C
POLR1C,MED6
MED6,POLR1C
POLR1C,POLR2H
POLR2H,POLR1C
POLR1C,EIF1AX
POLR1C,POLR2E
POLR2E,POLR1C
POLR1C,CD3EAP
POLR1C,POLR2B
POLR2B,POLR1C
POLR1C,MYBBP1A
MYBBP1A,POLR1C
POLR1C,POLR3D
POLR3D,POLR1C
POLR1C,DEK
DEK,POLR1C
POLR1C,TBP
TBP,POLR1C
POLR1C,HIST1H2BN
HIST1H2BN,POLR1C
POLR1C,NFIB
NFIB,POLR1C
POLR1C,POLR2F
POLR2F,POLR1C
POLR1C,GTF2H3
GTF2H3,POLR1C
POLR1C,GTF3A
GTF3A,POLR1C
RNF4,CDC20
PTTG1,CDC20
E2F8,CDC20
RAD51,CDC20
TCEB1,CDC20
CENPK,CDC20
TCF19,CDC20
RNF19A,CDC20
MCM3,CDC20
UHRF1,CDC20
YBX1,GTF2F1
GTF2F1,YBX1
YBX1,CSDE1
CSDE1,YBX1
YBX1,HNRNPR
HNRNPR,YBX1
YBX1,RNPS1
RNPS1,YBX1
YBX1,HNRNPK
HNRNPK,YBX1
YBX1,ELAVL2
ELAVL2,YBX1
YBX1,POLR2H
POLR2H,YBX1
YBX1,SRSF5
SRSF5,YBX1
YBX1,SNRPB
SNRPB,YBX1
YBX1,PLRG1
PLRG1,YBX1
YBX1,POLR2E
POLR2E,YBX1
YBX1,POLR2B
POLR2B,YBX1
YBX1,HNRNPUL1
HNRNPUL1,YBX1
YBX1,MYC
MYC,YBX1
YBX1,EWSR1
EWSR1,YBX1
YBX1,SRSF3
SRSF3,YBX1
YBX1,ALYREF
ALYREF,YBX1
YBX1,SRSF10
SRSF10,YBX1
YBX1,SRSF2
SRSF2,YBX1
YBX1,POLR2F
POLR2F,YBX1
MAFB,HIST1H2BN
HIST1H2BN,MAFB
MAFB,PBX1
PBX1,MAFB
MAFB,POLR2H
POLR2H,MAFB
MAFB,PAX6
PAX6,MAFB
MAFB,RBBP4
RBBP4,MAFB
MAFB,POLR2F
POLR2F,MAFB
MAFB,POLR2E
POLR2E,MAFB
MAFB,POLR2B
POLR2B,MAFB
MAFB,NCOA6
NCOA6,MAFB
MAFB,RBBP7
RBBP7,MAFB
ATRX,XRCC5
XRCC5,ATRX
ATRX,DAXX
DAXX,ATRX
ATRX,RAD51
RAD51,ATRX
ATRX,XRCC3
XRCC3,ATRX
ATRX,BRCA2
BRCA2,ATRX
ATRX,RAD51B
RAD51B,ATRX
ATRX,BRCA1
BRCA1,ATRX
RBBP4,TOP2A
RBBP4,BRPF1
BRPF1,RBBP4
RBBP4,CENPN
RBBP4,HDAC2
HDAC2,RBBP4
RBBP4,PBX1
PBX1,RBBP4
RBBP4,HJURP
RBBP4,POLR2H
POLR2H,RBBP4
RBBP4,PAX6
PAX6,RBBP4
RBBP4,BMI1
BMI1,RBBP4
RBBP4,RXRA
RXRA,RBBP4
RBBP4,AEBP2
AEBP2,RBBP4
RBBP4,POLR2E
POLR2E,RBBP4
RBBP4,PHF21A
PHF21A,RBBP4
RBBP4,POLR2B
POLR2B,RBBP4
RBBP4,HDAC1
HDAC1,RBBP4
RBBP4,BRD7
BRD7,RBBP4
RBBP4,E2F4
E2F4,RBBP4
RBBP4,RARG
RARG,RBBP4
RBBP4,CENPK
CENPK,RBBP4
RBBP4,MTA3
MTA3,RBBP4
RBBP4,E2F5
E2F5,RBBP4
RBBP4,TBP
TBP,RBBP4
RBBP4,HIST1H2BN
HIST1H2BN,RBBP4
RBBP4,TFDP1
TFDP1,RBBP4
RBBP4,ASXL1
ASXL1,RBBP4
RBBP4,PCNA
RBBP4,EHMT2
EHMT2,RBBP4
RBBP4,SKIL
SKIL,RBBP4
RBBP4,POLR2F
POLR2F,RBBP4
RBBP4,NCOA6
NCOA6,RBBP4
RBBP4,SAP18
SAP18,RBBP4
RBBP4,PHC1
RBBP4,RBBP7
RBBP7,RBBP4
HDAC1,NRIP1
NRIP1,HDAC1
HDAC1,CDK1
HDAC1,BRPF1
BRPF1,HDAC1
HDAC1,RXRB
RXRB,HDAC1
HDAC1,SUMO1
HDAC1,HDAC2
HDAC2,HDAC1
HDAC1,TGIF2
TGIF2,HDAC1
HDAC1,KMT2A
KMT2A,HDAC1
HDAC1,RAN
HDAC1,SAP30BP
SAP30BP,HDAC1
HDAC1,RXRA
RXRA,HDAC1
HDAC1,LDB1
LDB1,HDAC1
HDAC1,PHF21A
PHF21A,HDAC1
HDAC1,MIER1
MIER1,HDAC1
HDAC1,MYC
MYC,HDAC1
HDAC1,EP400
EP400,HDAC1
HDAC1,NCOR2
NCOR2,HDAC1
HDAC1,BRD7
BRD7,HDAC1
HDAC1,E2F4
E2F4,HDAC1
HDAC1,ING1
ING1,HDAC1
HDAC1,RARG
RARG,HDAC1
HDAC1,MTA3
MTA3,HDAC1
HDAC1,E2F5
E2F5,HDAC1
HDAC1,CREB1
CREB1,HDAC1
HDAC1,TBP
TBP,HDAC1
HDAC1,HIST1H2BN
HIST1H2BN,HDAC1
HDAC1,TFDP1
TFDP1,HDAC1
HDAC1,CDKN1A
CDKN1A,HDAC1
HDAC1,AATF
AATF,HDAC1
HDAC1,CHD1
CHD1,HDAC1
HDAC1,EHMT2
EHMT2,HDAC1
HDAC1,TCF4
TCF4,HDAC1
HDAC1,SKIL
SKIL,HDAC1
HDAC1,TRERF1
TRERF1,HDAC1
HDAC1,RELA
RELA,HDAC1
HDAC1,SMARCA4
SMARCA4,HDAC1
HDAC1,SAP18
SAP18,HDAC1
HDAC1,PRMT1
HDAC1,UHRF1
UHRF1,HDAC1
HDAC1,PHC1
HDAC1,RBBP7
RBBP7,HDAC1
SRSF3,GTF2F1
GTF2F1,SRSF3
SRSF3,SSB
SSB,SRSF3
SRSF3,HNRNPR
HNRNPR,SRSF3
SRSF3,RNPS1
RNPS1,SRSF3
SRSF3,HNRNPK
HNRNPK,SRSF3
SRSF3,ALYREF
ALYREF,SRSF3
SRSF3,ELAVL2
ELAVL2,SRSF3
SRSF3,POLR2H
POLR2H,SRSF3
SRSF3,SRSF10
SRSF10,SRSF3
SRSF3,SRSF5
SRSF5,SRSF3
SRSF3,SNRPB
SNRPB,SRSF3
SRSF3,SAFB
SAFB,SRSF3
SRSF3,PLRG1
PLRG1,SRSF3
SRSF3,SRSF2
SRSF2,SRSF3
SRSF3,POLR2F
POLR2F,SRSF3
SRSF3,POLR2E
POLR2E,SRSF3
SRSF3,ILF3
ILF3,SRSF3
SRSF3,POLR2B
POLR2B,SRSF3
SRSF3,HNRNPUL1
HNRNPUL1,SRSF3
SRSF3,SAP18
SAP18,SRSF3
SRSF3,SRSF8
SRSF8,SRSF3
CNTRL,CDK1
CNTRL,HMMR
EYA3,HIST1H2BN
HIST1H2BN,EYA3
CENPK,ZWINT
CNBP,ZWINT
PTTG1,ZWINT
LIN28A,PBX1
PBX1,LIN28A
LIN28A,XRN2
LIN28A,SNRPB
SNRPB,LIN28A
LIN28A,MYC
MYC,LIN28A
LIN28A,L1TD1
LIN28A,TRIM71
LIN28A,HMGA2
HMGA2,LIN28A
ZNF593,RSL1D1
ZNF593,POLR1E
POLR1E,ZNF593
DAXX,HIPK2
HIPK2,DAXX
DAXX,SUMO2
DAXX,SUMO1
DAXX,ETS1
ETS1,DAXX
HNRNPR,GTF2F1
GTF2F1,HNRNPR
HNRNPR,SSB
SSB,HNRNPR
HNRNPR,RNPS1
RNPS1,HNRNPR
HNRNPR,HNRNPK
HNRNPK,HNRNPR
HNRNPR,ALYREF
ALYREF,HNRNPR
HNRNPR,ELAVL2
ELAVL2,HNRNPR
HNRNPR,POLR2H
POLR2H,HNRNPR
HNRNPR,SRSF10
SRSF10,HNRNPR
HNRNPR,SRSF5
SRSF5,HNRNPR
HNRNPR,SNRPB
SNRPB,HNRNPR
HNRNPR,PLRG1
PLRG1,HNRNPR
HNRNPR,SRSF2
SRSF2,HNRNPR
HNRNPR,U2AF1
U2AF1,HNRNPR
HNRNPR,POLR2F
POLR2F,HNRNPR
HNRNPR,POLR2E
POLR2E,HNRNPR
HNRNPR,ILF3
ILF3,HNRNPR
HNRNPR,POLR2B
POLR2B,HNRNPR
HNRNPR,HNRNPUL1
HNRNPUL1,HNRNPR
RXRB,NRIP1
NRIP1,RXRB
RXRB,NR1H3
NR1H3,RXRB
RXRB,NCOA1
NCOA1,RXRB
RXRB,RXRA
RXRA,RXRB
RXRB,CRABP2
CRABP2,RXRB
RXRB,NCOR2
NCOR2,RXRB
RXRB,RARG
RARG,RXRB
RXRB,ABCA1
RXRB,TCF19
TCF19,RXRB
RXRB,PPARA
PPARA,RXRB
RXRB,THRB
THRB,RXRB
NR1H3,ABCA1
NCOA1,ABCA1
RXRA,ABCA1
NCOR2,ABCA1
PPARA,ABCA1
NCOA6,ABCA1
NCOA6,PAX6
PAX6,NCOA6
NCOA6,RARG
RARG,NCOA6
NCOA6,NCOA1
NCOA1,NCOA6
NCOA6,RXRA
RXRA,NCOA6
NCOA6,POLR2F
POLR2F,NCOA6
NCOA6,APOA5
NCOA6,POLR2E
POLR2E,NCOA6
NCOA6,HIST1H2BN
HIST1H2BN,NCOA6
NCOA6,POLR2B
POLR2B,NCOA6
NCOA6,PBX1
PBX1,NCOA6
NCOA6,PPARA
PPARA,NCOA6
NCOA6,NCOR2
NCOR2,NCOA6
NCOA6,FHL2
FHL2,NCOA6
NCOA6,RBBP7
RBBP7,NCOA6
NCOA6,POLR2H
POLR2H,NCOA6
TFDP1,CDK1
TFDP1,RYBP
RYBP,TFDP1
TFDP1,CDKN1C
TFDP1,TOP2A
TFDP1,E2F5
E2F5,TFDP1
TFDP1,TBP
TBP,TFDP1
TFDP1,CDKN1A
CDKN1A,TFDP1
TFDP1,CDC45
TFDP1,AATF
AATF,TFDP1
TFDP1,RAD51
RAD51,TFDP1
TFDP1,TFDP2
TFDP2,TFDP1
TFDP1,PCNA
TFDP1,EHMT2
EHMT2,TFDP1
TFDP1,EHMT1
EHMT1,TFDP1
TFDP1,BRCA1
BRCA1,TFDP1
TFDP1,MYC
MYC,TFDP1
TFDP1,E2F4
E2F4,TFDP1
TFDP1,PHC1
TFDP1,RBBP7
RBBP7,TFDP1
CENPK,RCC2
EHMT2,KDM4C
KDM4C,EHMT2
EHMT2,HDAC2
HDAC2,EHMT2
EHMT2,DOT1L
DOT1L,EHMT2
EHMT2,EHMT1
EHMT1,EHMT2
EHMT2,MYC
MYC,EHMT2
EHMT2,RUVBL2
RUVBL2,EHMT2
EHMT2,MTA3
MTA3,EHMT2
EHMT2,TBP
TBP,EHMT2
EHMT2,HIST1H2BN
HIST1H2BN,EHMT2
EHMT2,RELA
RELA,EHMT2
EHMT2,UHRF1
UHRF1,EHMT2
EHMT2,RBBP7
RBBP7,EHMT2
ASXL1,BMI1
BMI1,ASXL1
ASXL1,SRSF2
SRSF2,ASXL1
ASXL1,AEBP2
AEBP2,ASXL1
ASXL1,HDAC2
HDAC2,ASXL1
ASXL1,PHC1
ASXL1,RBBP7
RBBP7,ASXL1
SPEN,KMT2A
KMT2A,SPEN
SPEN,NCOR2
NCOR2,SPEN
ING1,HDAC2
HDAC2,ING1
ING1,RBBP7
RBBP7,ING1
PTTG1,CKS2
CDKN1A,CKS2
TCF19,CDK1
TCF19,MTA3
MTA3,TCF19
TCF19,TOP2A
TCF19,MCM3
MCM3,TCF19
TCF19,UHRF1
UHRF1,TCF19
HNRNPK,GTF2F1
GTF2F1,HNRNPK
HNRNPK,CNBP
CNBP,HNRNPK
HNRNPK,SSB
SSB,HNRNPK
HNRNPK,SUMO2
HNRNPK,RNPS1
RNPS1,HNRNPK
HNRNPK,SUMO1
HNRNPK,ALYREF
ALYREF,HNRNPK
HNRNPK,ELAVL2
ELAVL2,HNRNPK
HNRNPK,POLR2H
POLR2H,HNRNPK
HNRNPK,SRSF10
SRSF10,HNRNPK
HNRNPK,SRSF5
SRSF5,HNRNPK
HNRNPK,SNRPB
SNRPB,HNRNPK
HNRNPK,SAFB
SAFB,HNRNPK
HNRNPK,PLRG1
PLRG1,HNRNPK
HNRNPK,SRSF2
SRSF2,HNRNPK
HNRNPK,U2AF1
U2AF1,HNRNPK
HNRNPK,POLR2F
POLR2F,HNRNPK
HNRNPK,POLR2E
POLR2E,HNRNPK
HNRNPK,ILF3
ILF3,HNRNPK
HNRNPK,POLR2B
POLR2B,HNRNPK
HNRNPK,HNRNPUL1
HNRNPUL1,HNRNPK
HNRNPK,MYC
MYC,HNRNPK
HNRNPK,EWSR1
EWSR1,HNRNPK
HNRNPK,PRMT1
HNRNPK,PHC1
MYC,PIM2
BMI1,RYBP
RYBP,BMI1
BMI1,HDAC2
HDAC2,BMI1
BMI1,AEBP2
AEBP2,BMI1
BMI1,BRCA1
BRCA1,BMI1
BMI1,MYC
MYC,BMI1
BMI1,PHC1
BMI1,RBBP7
RBBP7,BMI1
POLR2B,XRN2
TRIM27,SUMO1
TRIM27,BRCA1
BRCA1,TRIM27
POLR3F,POLR3D
POLR3D,POLR3F
POLR3F,POLR1B
POLR1B,POLR3F
POLR3F,SSB
SSB,POLR3F
POLR3F,POLR3G
POLR3F,POLR2F
POLR2F,POLR3F
POLR3F,POLR2E
POLR2E,POLR3F
POLR3F,TBP
TBP,POLR3F
POLR3F,GTF3A
GTF3A,POLR3F
POLR3F,POLR2B
POLR2B,POLR3F
POLR3F,NFIB
NFIB,POLR3F
POLR3F,POLR1E
POLR1E,POLR3F
POLR3F,ZNF143
ZNF143,POLR3F
POLR3F,POLR2H
POLR2H,POLR3F
HIF3A,TCEB1
TCEB1,HIF3A
KLF5,RXRA
RXRA,KLF5
KLF5,MYC
MYC,KLF5
KLF5,CEBPA
CEBPA,KLF5
KLF5,CEBPD
CEBPD,KLF5
TCOF1,PCNA
POLR1E,POLR1B
POLR1B,POLR1E
POLR1E,DEK
DEK,POLR1E
POLR1E,TBP
TBP,POLR1E
POLR1E,HIST1H2BN
HIST1H2BN,POLR1E
POLR1E,RSL1D1
POLR1E,ERCC2
ERCC2,POLR1E
POLR1E,AATF
AATF,POLR1E
POLR1E,POLR2H
POLR2H,POLR1E
POLR1E,POLR2F
POLR2F,POLR1E
POLR1E,POLR2E
POLR2E,POLR1E
POLR1E,GTF2H3
GTF2H3,POLR1E
POLR1E,CD3EAP
POLR1E,PWP1
PWP1,POLR1E
POLR1E,MYBBP1A
MYBBP1A,POLR1E
BCOR,KDM2A
KDM2A,BCOR
BCOR,BCL6
BCL6,BCOR
BCOR,NCOR2
NCOR2,BCOR
ID4,TCF4
TCF4,ID4
BMP2,SPP1
BMP2,GLI2
GLI2,BMP2
BMP2,AHSG
BMP2,SMAD5
SMAD5,BMP2
BMP2,SMAD1
SMAD1,BMP2
MCM8,CDK1
MCM8,MCM10
MCM8,DUT
MCM8,CDC45
MCM8,PCNA
MCM8,MCM3
MCM3,MCM8
XRCC5,PCNA
ERCC2,PCNA
RAD51,PCNA
POLR2H,PCNA
POLR2E,PCNA
POLR2B,PCNA
RUVBL2,PCNA
TCEA1,PCNA
E2F4,PCNA
XRCC3,PCNA
MYBBP1A,PCNA
E2F5,PCNA
BRCA2,PCNA
RAD51B,PCNA
CDKN1A,PCNA
TIMELESS,PCNA
POLR2F,PCNA
GTF2H3,PCNA
BRCA1,PCNA
RFC1,PCNA
HMGN1,PCNA
MCM3,PCNA
UHRF1,PCNA
RBBP7,PCNA
DNAJC2,SSB
SSB,DNAJC2
E2F4,CDK1
E2F4,TOP2A
E2F4,HDAC2
HDAC2,E2F4
E2F4,MYC
MYC,E2F4
E2F4,NCOR2
NCOR2,E2F4
E2F4,CDKN1C
E2F4,E2F5
E2F5,E2F4
E2F4,CDKN1A
CDKN1A,E2F4
E2F4,TFDP2
TFDP2,E2F4
E2F4,CEBPA
CEBPA,E2F4
FOXO1,CDK1
FOXO1,RAN
FOXO1,MYC
MYC,FOXO1
FOXO1,BCL6
BCL6,FOXO1
FOXO1,EWSR1
EWSR1,FOXO1
FOXO1,IL6ST
FOXO1,FHL2
FHL2,FOXO1
FOXO1,YWHAQ
FOXO1,CREB1
CREB1,FOXO1
FOXO1,CDKN1A
CDKN1A,FOXO1
FOXO1,ETS1
ETS1,FOXO1
FOXO1,CEBPA
CEBPA,FOXO1
FOXO1,PRMT1
POLR2E,EIF1AX
ZFP36,EXOSC9
ZFP36L1,EXOSC9
TRIM22,IRF9
IRF9,TRIM22
TRIM22,IRF3
IRF3,TRIM22
TRIM22,IRF2
IRF2,TRIM22
TRIM22,IRF7
IRF7,TRIM22
TRIM22,B2M
RBBP7,BRPF1
BRPF1,RBBP7
RBBP7,CENPN
RBBP7,HDAC2
HDAC2,RBBP7
RBBP7,PBX1
PBX1,RBBP7
RBBP7,HJURP
RBBP7,POLR2H
POLR2H,RBBP7
RBBP7,PAX6
PAX6,RBBP7
RBBP7,RXRA
RXRA,RBBP7
RBBP7,AEBP2
AEBP2,RBBP7
RBBP7,POLR2E
POLR2E,RBBP7
RBBP7,PHF21A
PHF21A,RBBP7
RBBP7,POLR2B
POLR2B,RBBP7
RBBP7,BRD7
BRD7,RBBP7
RBBP7,RARG
RARG,RBBP7
RBBP7,CENPK
CENPK,RBBP7
RBBP7,MTA3
MTA3,RBBP7
RBBP7,TBP
TBP,RBBP7
RBBP7,HIST1H2BN
HIST1H2BN,RBBP7
RBBP7,SKIL
SKIL,RBBP7
RBBP7,POLR2F
POLR2F,RBBP7
RBBP7,SAP18
SAP18,RBBP7
RBBP7,PHC1
BRCA2,CDK1
BRCA2,HIST1H2BN
HIST1H2BN,BRCA2
BRCA2,RAD51B
RAD51B,BRCA2
BRCA2,POLD2
BRCA2,RAD51
RAD51,BRCA2
BRCA2,TP53BP1
TP53BP1,BRCA2
BRCA2,BRCA1
BRCA1,BRCA2
BRCA2,RFC1
RFC1,BRCA2
BRCA2,XRCC3
XRCC3,BRCA2
NAP1L4,NAP1L1
PSIP1,SUMO1
PSIP1,KMT2A
KMT2A,PSIP1
PSIP1,CDCA7L
CDCA7L,PSIP1
HMGN1,POLR2F
POLR2F,HMGN1
HMGN1,POLR2E
POLR2E,HMGN1
HMGN1,GTF2H3
GTF2H3,HMGN1
HMGN1,RFC1
RFC1,HMGN1
HMGN1,POLR2B
POLR2B,HMGN1
HMGN1,ERCC2
ERCC2,HMGN1
HMGN1,TCEA1
TCEA1,HMGN1
HMGN1,POLD2
HMGN1,POLR2H
POLR2H,HMGN1
TAF9,GTF2F1
GTF2F1,TAF9
TAF9,CHD8
CHD8,TAF9
TAF9,NME2
NME2,TAF9
TAF9,TADA2A
TADA2A,TAF9
TAF9,TBP
TBP,TAF9
TAF9,ERCC2
ERCC2,TAF9
TAF9,TAF6
TAF6,TAF9
TAF9,KMT2A
KMT2A,TAF9
TAF9,GTF2A1
GTF2A1,TAF9
TAF9,GTF2A2
GTF2A2,TAF9
TAF9,GTF2H3
GTF2H3,TAF9
TAF9,RUVBL2
RUVBL2,TAF9
TAF9,TCEA1
TCEA1,TAF9
NFIB,POLR3D
POLR3D,NFIB
NFIB,POLR3G
NFIB,POLR2H
POLR2H,NFIB
NFIB,POLR2F
POLR2F,NFIB
NFIB,POLR2E
POLR2E,NFIB
NME2,DUT
PPARA,DUT
MCM3,DUT
CDX2,EOMES
EOMES,CDX2
CDX2,SMARCA4
SMARCA4,CDX2
CDX2,FOXA2
FOXA2,CDX2
GTF3A,GTF2F1
GTF2F1,GTF3A
GTF3A,POLR3G
GTF3A,POLR2H
POLR2H,GTF3A
GTF3A,NCOA1
NCOA1,GTF3A
GTF3A,RXRA
RXRA,GTF3A
GTF3A,IRF3
IRF3,GTF3A
GTF3A,POLR2E
POLR2E,GTF3A
GTF3A,POLR3D
POLR3D,GTF3A
GTF3A,IRF2
IRF2,GTF3A
GTF3A,TBP
TBP,GTF3A
GTF3A,GTF2A1
GTF2A1,GTF3A
GTF3A,IRF7
IRF7,GTF3A
GTF3A,POLR2F
POLR2F,GTF3A
GTF3A,RELA
RELA,GTF3A
GTF3A,SMARCA4
SMARCA4,GTF3A
EWSR1,CD99
ZBED1,SUMO1
POLR2B,GTF2F1
GTF2F1,POLR2B
POLR2B,POLR1B
POLR1B,POLR2B
POLR2B,NME2
NME2,POLR2B
POLR2B,RNPS1
RNPS1,POLR2B
POLR2B,CTDP1
CTDP1,POLR2B
POLR2B,PBX1
PBX1,POLR2B
POLR2B,ERCC2
ERCC2,POLR2B
POLR2B,RAN
POLR2B,ZNF143
ZNF143,POLR2B
POLR2B,POLD2
POLR2B,MED6
MED6,POLR2B
POLR2B,ELAVL2
ELAVL2,POLR2B
POLR2B,POLR2H
POLR2H,POLR2B
POLR2B,SRSF5
SRSF5,POLR2B
POLR2B,TCEB1
TCEB1,POLR2B
POLR2B,PAX6
PAX6,POLR2B
POLR2B,SNRPB
SNRPB,POLR2B
POLR2B,TCEB3
TCEB3,POLR2B
POLR2B,RXRA
RXRA,POLR2B
POLR2B,PLRG1
PLRG1,POLR2B
POLR2B,GTF2A2
GTF2A2,POLR2B
POLR2B,POLR2E
POLR2E,POLR2B
