Gene1,Gene2
GTF2F2,SF1
SF1,GTF2F2
GTF2F2,HNRNPF
GTF2F2,FUS
FUS,GTF2F2
RNPS1,RPL34
SSB,SNRPE
SSB,SNRPG
SSB,HNRNPA2B1
SSB,SRSF3
SRSF3,SSB
SSB,MATR3
MATR3,SSB
STAT6,PIAS1
PIAS1,STAT6
STAT6,IRF9
IRF9,STAT6
STAT6,STAT3
STAT3,STAT6
STAT6,STAT2
STAT2,STAT6
STAT6,PIAS2
PIAS2,STAT6
MBD3,SIN3A
SIN3A,MBD3
MBD3,RBBP4
RBBP4,MBD3
MBD3,ETV3
ETV3,MBD3
MBD3,HDAC1
HDAC1,MBD3
MBD3,UBTF
UBTF,MBD3
MBD3,TBP
TBP,MBD3
MBD3,TRP53
TRP53,MBD3
MBD3,NCOR2
NCOR2,MBD3
MBD3,BRPF1
BRPF1,MBD3
MBD3,HDAC4
HDAC4,MBD3
MBD3,TTF1
TTF1,MBD3
MBD3,MTA2
MTA2,MBD3
MBD3,SIRT1
SIRT1,MBD3
SRSF2,SRSF6
SRSF6,SRSF2
SRSF2,RNPS1
RNPS1,SRSF2
SRSF2,PAPOLA
PAPOLA,SRSF2
SRSF2,POLR2C
POLR2C,SRSF2
SRSF2,HNRNPA2B1
SRSF2,SNRPB
SNRPB,SRSF2
SRSF2,HNRNPD
HNRNPD,SRSF2
SRSF2,SRSF3
SRSF3,SRSF2
SRSF2,HNRNPAB
HNRNPAB,SRSF2
SRSF2,SRRM1
SRRM1,SRSF2
SRSF2,SRSF5
SRSF5,SRSF2
SRSF2,WBP11
WBP11,SRSF2
SRSF2,PLRG1
PLRG1,SRSF2
SRSF2,POLR2G
POLR2G,SRSF2
SRSF2,SF1
SF1,SRSF2
SRSF2,HNRNPF
SRSF2,ASXL1
ASXL1,SRSF2
SRSF2,FUS
FUS,SRSF2
SMURF2,PSME1
SMURF2,PSMB3
SMURF2,UBC
SMURF2,KLHL9
SMURF2,PSMA3
SMURF2,UBE2K
UBE2K,SMURF2
SMURF2,RNF14
RNF14,SMURF2
SMURF2,WWP1
WWP1,SMURF2
SMURF2,RUNX2
RUNX2,SMURF2
SMURF2,RPS27A
SMURF2,PSME2
SMURF2,RNF4
RNF4,SMURF2
SMURF2,RNF6
RNF6,SMURF2
SMURF2,RLIM
RLIM,SMURF2
SMURF2,SKIL
SKIL,SMURF2
SMURF2,TCEB1
TCEB1,SMURF2
SMURF2,SMAD2
SMAD2,SMURF2
SMURF2,RBCK1
RBCK1,SMURF2
ELL,POLR2C
POLR2C,ELL
ELL,TAF13
TAF13,ELL
ELL,TCEA1
TCEA1,ELL
ELL,GTF2A2
GTF2A2,ELL
ELL,TBP
TBP,ELL
ELL,TAF11
TAF11,ELL
ELL,TCEB1
TCEB1,ELL
ELL,MLLT10
MLLT10,ELL
ELL,POLR2G
POLR2G,ELL
ELL,GTF2E2
GTF2E2,ELL
RNF4,UBA52
KDM6B,RBBP4
RBBP4,KDM6B
KDM6B,EED
EED,KDM6B
KDM6B,TRP53
TRP53,KDM6B
KDM6B,NCOR2
NCOR2,KDM6B
KDM6B,JARID2
JARID2,KDM6B
KDM6B,ATP5C1
KDM6B,HDAC1
HDAC1,KDM6B
KDM6B,H2AFV
KDM6B,ATP5D
KDM6B,KDM5A
KDM5A,KDM6B
KDM6B,H3F3B
KDM6B,H3F3A
KDM6B,ATP5F1
NCOA4,FTL1
RELB,PSME2
RELB,PSME1
RELB,PSMB3
RELB,UBC
RELB,REL
REL,RELB
RELB,PSMA3
RELB,BCL3
BCL3,RELB
RELB,NFKB2
NFKB2,RELB
RELB,IKBKG
IKBKG,RELB
RELB,RPS27A
UBE2K,KLHL9
RNF14,KLHL9
WWP1,KLHL9
RNF4,KLHL9
RNF6,KLHL9
RLIM,KLHL9
COPS2,KLHL9
TCEB1,KLHL9
RBCK1,KLHL9
SAFB,PIAS1
PIAS1,SAFB
SRSF6,EEF1G
NRF1,EEF1G
SRSF5,EEF1G
GTF2E2,EEF1G
MTA2,SIN3A
SIN3A,MTA2
MTA2,RBBP4
RBBP4,MTA2
MTA2,ETV3
ETV3,MTA2
MTA2,HDAC1
HDAC1,MTA2
MTA2,UBTF
UBTF,MTA2
MTA2,TBP
TBP,MTA2
MTA2,TRP53
TRP53,MTA2
MTA2,NCOR2
NCOR2,MTA2
MTA2,BRPF1
BRPF1,MTA2
MTA2,HDAC4
HDAC4,MTA2
MTA2,TTF1
TTF1,MTA2
MTA2,SIRT1
SIRT1,MTA2
POLR2G,SRSF6
SRSF6,POLR2G
POLR2G,RNPS1
RNPS1,POLR2G
POLR2G,PAPOLA
PAPOLA,POLR2G
POLR2G,POLR2C
POLR2C,POLR2G
POLR2G,TAF10
TAF10,POLR2G
POLR2G,RBBP4
RBBP4,POLR2G
POLR2G,PKNOX1
PKNOX1,POLR2G
POLR2G,MED6
MED6,POLR2G
POLR2G,MED14
MED14,POLR2G
POLR2G,UBC
POLR2G,HNRNPA2B1
POLR2G,H2AFV
POLR2G,COPS2
COPS2,POLR2G
POLR2G,SNRPB
SNRPB,POLR2G
POLR2G,TAF13
TAF13,POLR2G
POLR2G,HNRNPD
HNRNPD,POLR2G
POLR2G,SRSF3
SRSF3,POLR2G
POLR2G,TCEA1
TCEA1,POLR2G
POLR2G,GTF2A2
GTF2A2,POLR2G
POLR2G,TBPL1
TBPL1,POLR2G
POLR2G,MAFB
MAFB,POLR2G
POLR2G,TBP
TBP,POLR2G
POLR2G,TAF11
TAF11,POLR2G
POLR2G,SRRM1
SRRM1,POLR2G
POLR2G,TAF1
TAF1,POLR2G
POLR2G,SRSF5
SRSF5,POLR2G
POLR2G,EED
EED,POLR2G
POLR2G,WBP11
WBP11,POLR2G
POLR2G,TCEB1
TCEB1,POLR2G
POLR2G,TIAL1
TIAL1,POLR2G
POLR2G,PLRG1
PLRG1,POLR2G
POLR2G,ZNRD1
ZNRD1,POLR2G
POLR2G,GTF2E2
GTF2E2,POLR2G
POLR2G,JUN
JUN,POLR2G
POLR2G,H3F3B
POLR2G,H3F3A
POLR2G,SF1
SF1,POLR2G
POLR2G,HNRNPF
POLR2G,RPS27A
POLR2G,FUS
FUS,POLR2G
POLR2G,SIRT1
SIRT1,POLR2G
MED14,MED1
MED1,MED14
MED14,POLR2C
POLR2C,MED14
MED14,MED6
MED6,MED14
MED14,NCOR2
NCOR2,MED14
TUBA1A,GABPB1
GABPB1,TUBA1A
PKNOX1,POLR2C
POLR2C,PKNOX1
PKNOX1,RBBP4
RBBP4,PKNOX1
PKNOX1,H2AFV
PKNOX1,MAFB
MAFB,PKNOX1
PKNOX1,EED
EED,PKNOX1
PKNOX1,H3F3B
PKNOX1,H3F3A
MBD1,PIAS1
PIAS1,MBD1
NR3C1,NCOR2
NCOR2,NR3C1
NR3C1,JUN
JUN,NR3C1
NR3C1,CAPZB
NR3C1,MED1
MED1,NR3C1
NR3C1,CREB1
CREB1,NR3C1
COPS2,MYEOV2
HDAC4,SIN3A
SIN3A,HDAC4
HDAC4,RBBP4
RBBP4,HDAC4
HDAC4,NR1H2
NR1H2,HDAC4
HDAC4,NCOR2
NCOR2,HDAC4
HDAC4,MEF2A
MEF2A,HDAC4
HDAC4,RUNX2
RUNX2,HDAC4
HDAC4,HDAC1
HDAC1,HDAC4
HDAC4,H2AFV
HDAC4,ATM
ATM,HDAC4
HDAC4,CREB1
CREB1,HDAC4
HDAC4,SIRT1
SIRT1,HDAC4
TRP53,IDH1
ASXL1,IDH1
CEBPA,JUN
JUN,CEBPA
CEBPA,RUNX2
RUNX2,CEBPA
CEBPA,CREB1
CREB1,CEBPA
PIAS1,UBC
PIAS1,TRP53
TRP53,PIAS1
PIAS1,STAT3
STAT3,PIAS1
PIAS1,SP3
SP3,PIAS1
PIAS1,RPS27A
PIAS1,RNF4
RNF4,PIAS1
PIAS1,SUMO2
PIAS1,STAT2
STAT2,PIAS1
MAFB,POLR2C
POLR2C,MAFB
MAFB,RBBP4
RBBP4,MAFB
MAFB,H2AFV
MAFB,EED
EED,MAFB
MAFB,JUN
JUN,MAFB
MAFB,H3F3B
MAFB,H3F3A
BTAF1,TBPL1
TBPL1,BTAF1
BTAF1,TBP
TBP,BTAF1
BTAF1,TAF1
TAF1,BTAF1
NRBF2,MED1
MED1,NRBF2
ATF4,HSPA5
TTF1,SIN3A
SIN3A,TTF1
TTF1,RBBP4
RBBP4,TTF1
TTF1,ZNRD1
ZNRD1,TTF1
TTF1,HDAC1
HDAC1,TTF1
TTF1,UBTF
UBTF,TTF1
TTF1,TBP
TBP,TTF1
TRRAP,TAF10
TAF10,TRRAP
TRRAP,UBC
TRRAP,RUVBL2
RUVBL2,TRRAP
TRRAP,ZZZ3
ZZZ3,TRRAP
TRRAP,TLE3
TLE3,TRRAP
TRRAP,RPS27A
TRRAP,HDAC1
HDAC1,TRRAP
TRRAP,ATM
ATM,TRRAP
TRRAP,ACTB
TRRAP,TCF7L2
TCF7L2,TRRAP
ARID1B,ACTB
MKL1,ACTB
RUVBL2,ACTB
SMARCE1,ACTB
SMARCC2,ACTB
TRP53,ACTB
ZNRD1,ACTB
ARID1A,ACTB
ZZZ3,ACTB
COPS2,ACTB
PBRM1,ACTB
TBP,ACTB
KDM5A,ATP5C1
KDM5A,ATP5D
RYBP,TFDP2
TFDP2,RYBP
RYBP,TFDP1
TFDP1,RYBP
RYBP,BCOR
BCOR,RYBP
TAF1,POLR2C
POLR2C,TAF1
TAF1,TAF10
TAF10,TAF1
TAF1,RUVBL2
RUVBL2,TAF1
TAF1,TCEA1
TCEA1,TAF1
TAF1,TBPL1
TBPL1,TAF1
TAF1,TAF11
TAF11,TAF1
TAF1,TRP53
TRP53,TAF1
TAF1,GTF2E2
GTF2E2,TAF1
TAF1,TAF13
TAF13,TAF1
TAF1,GTF2A2
GTF2A2,TAF1
TAF1,TBP
TBP,TAF1
SMARCE1,ARID1B
ARID1B,SMARCE1
SMARCE1,DPF2
DPF2,SMARCE1
SMARCE1,PBRM1
PBRM1,SMARCE1
SMARCE1,SMARCC2
SMARCC2,SMARCE1
SMARCE1,BANF1
SMARCE1,ARID1A
ARID1A,SMARCE1
RNPS1,RPL23
POLR2C,RPL23
REL,PSMB3
HNRNPD,PSMB3
TRP53,PSMB3
NFKB2,PSMB3
WWP1,PSMB3
TCEB1,PSMB3
SNRPB,SNRPE
SNRPB,SRSF6
SRSF6,SNRPB
SNRPB,PAPOLA
PAPOLA,SNRPB
SNRPB,POLR2C
POLR2C,SNRPB
SNRPB,HNRNPD
HNRNPD,SNRPB
SNRPB,SRSF5
SRSF5,SNRPB
SNRPB,WBP11
WBP11,SNRPB
SNRPB,PLRG1
PLRG1,SNRPB
SNRPB,RNPS1
RNPS1,SNRPB
SNRPB,SNRPG
SNRPB,HNRNPA2B1
SNRPB,SRSF3
SRSF3,SNRPB
SNRPB,SRRM1
SRRM1,SNRPB
SNRPB,SF1
SF1,SNRPB
SNRPB,HNRNPF
SNRPB,FUS
FUS,SNRPB
RNPS1,RPL11
TRP53,RPL11
HDAC1,SIN3A
SIN3A,HDAC1
HDAC1,RBBP4
RBBP4,HDAC1
HDAC1,ETV3
ETV3,HDAC1
HDAC1,EED
EED,HDAC1
HDAC1,TRP53
TRP53,HDAC1
HDAC1,TGIF1
TGIF1,HDAC1
HDAC1,NCOR2
NCOR2,HDAC1
HDAC1,STAT3
STAT3,HDAC1
HDAC1,PYGO2
PYGO2,HDAC1
HDAC1,JUN
JUN,HDAC1
HDAC1,TLE3
TLE3,HDAC1
HDAC1,ATF2
ATF2,HDAC1
HDAC1,TFDP2
TFDP2,HDAC1
HDAC1,H2AFV
HDAC1,TFDP1
TFDP1,HDAC1
HDAC1,UBTF
UBTF,HDAC1
HDAC1,TBP
TBP,HDAC1
HDAC1,BRPF1
BRPF1,HDAC1
HDAC1,IRF1
IRF1,HDAC1
HDAC1,SMAD2
SMAD2,HDAC1
HDAC1,TCF7L2
TCF7L2,HDAC1
HDAC1,ARID4B
ARID4B,HDAC1
HDAC1,H3F3B
HDAC1,H3F3A
HDAC1,SIRT1
SIRT1,HDAC1
RBBP4,SIN3A
SIN3A,RBBP4
RBBP4,POLR2C
POLR2C,RBBP4
RBBP4,ETV3
ETV3,RBBP4
RBBP4,EZH1
EZH1,RBBP4
RBBP4,EED
EED,RBBP4
RBBP4,TRP53
TRP53,RBBP4
RBBP4,NCOR2
NCOR2,RBBP4
RBBP4,JARID2
JARID2,RBBP4
RBBP4,ASXL1
ASXL1,RBBP4
RBBP4,TFDP2
TFDP2,RBBP4
RBBP4,H2AFV
RBBP4,TFDP1
TFDP1,RBBP4
RBBP4,UBTF
UBTF,RBBP4
RBBP4,TBP
TBP,RBBP4
RBBP4,BRPF1
BRPF1,RBBP4
RBBP4,ARID4B
ARID4B,RBBP4
RBBP4,H3F3B
RBBP4,H3F3A
RBBP4,SIRT1
SIRT1,RBBP4
NFE2L2,NRF1
NRF1,NFE2L2
NFE2L2,AHR
AHR,NFE2L2
RNPS1,RPS8
ARNT,AHR
AHR,ARNT
RNPS1,RPS6
POLR2C,RPS27A
TAF10,RPS27A
REL,RPS27A
HNRNPD,RPS27A
TRIM25,RPS27A
TCEA1,RPS27A
TRP53,RPS27A
UBE2K,RPS27A
NFKB2,RPS27A
RNF14,RPS27A
WWP1,RPS27A
JUN,RPS27A
IKBKG,RPS27A
TLE3,RPS27A
ASXL1,RPS27A
RNPS1,RPS27A
RNF4,RPS27A
RNF6,RPS27A
RLIM,RPS27A
MCM5,RPS27A
COPS2,RPS27A
EHMT1,RPS27A
ATM,RPS27A
SKIL,RPS27A
TCEB1,RPS27A
SMAD2,RPS27A
TRIM13,RPS27A
RBCK1,RPS27A
REL,PSME1
REL,UBC
REL,PSMA3
REL,BCL3
BCL3,REL
REL,NFKB2
NFKB2,REL
REL,IKBKG
IKBKG,REL
REL,PSME2
EHMT1,UBC
EHMT1,TRP53
TRP53,EHMT1
EHMT1,H2AFV
EHMT1,TFDP1
TFDP1,EHMT1
EHMT1,H3F3B
EHMT1,H3F3A
CREB3,ATF4
ATF4,CREB3
CREB3,CREB1
CREB1,CREB3
CREB3,ATF2
ATF2,CREB3
HMGA1,TRP53
TRP53,HMGA1
SMARCC2,ARID1B
ARID1B,SMARCC2
SMARCC2,DPF2
DPF2,SMARCC2
SMARCC2,ARID1A
ARID1A,SMARCC2
SMARCC2,PBRM1
PBRM1,SMARCC2
SMARCC2,BANF1
STAT2,IRF9
IRF9,STAT2
STAT2,STAT3
STAT3,STAT2
STAT2,PIAS2
PIAS2,STAT2
STAT2,IRF1
IRF1,STAT2
CNOT2,CNOT8
CNOT8,CNOT2
CNOT2,CNOT6
CNOT6,CNOT2
CNOT2,CNOT7
CNOT7,CNOT2
CNOT2,CNOT6L
CNOT6L,CNOT2
DOT1L,MLLT10
MLLT10,DOT1L
DOT1L,SIRT1
SIRT1,DOT1L
KDM5C,ATP5D
JARID2,ATP5D
SIRT1,ETV3
ETV3,SIRT1
SIRT1,NR1H2
NR1H2,SIRT1
SIRT1,EZH1
EZH1,SIRT1
SIRT1,TRP53
TRP53,SIRT1
SIRT1,NCOR2
NCOR2,SIRT1
SIRT1,STAT3
STAT3,SIRT1
SIRT1,JUN
JUN,SIRT1
SIRT1,H2AFV
SIRT1,UCP2
SIRT1,ATM
ATM,SIRT1
SIRT1,TBP
TBP,SIRT1
SIRT1,H3F3B
SIRT1,H3F3A
SIRT1,CREB1
CREB1,SIRT1
PRDM1,STAT3
STAT3,PRDM1
ZZZ3,RUVBL2
RUVBL2,ZZZ3
TIAL1,POLR2C
POLR2C,TIAL1
TIAL1,HNRNPF
FUS,SRSF6
SRSF6,FUS
FUS,RNPS1
RNPS1,FUS
FUS,PAPOLA
PAPOLA,FUS
FUS,POLR2C
POLR2C,FUS
FUS,SAP30BP
SAP30BP,FUS
FUS,HNRNPA2B1
FUS,HNRNPD
HNRNPD,FUS
FUS,SRSF3
SRSF3,FUS
FUS,SRRM1
SRRM1,FUS
FUS,SRSF5
SRSF5,FUS
FUS,WBP11
WBP11,FUS
FUS,PLRG1
PLRG1,FUS
FUS,SF1
SF1,FUS
FUS,HNRNPF
RNPS1,RPL38
JUN,POLR2C
POLR2C,JUN
JUN,ATF4
ATF4,JUN
JUN,BCL3
BCL3,JUN
JUN,TRP53
TRP53,JUN
JUN,STAT3
STAT3,JUN
JUN,ATF2
ATF2,JUN
JUN,MED1
MED1,JUN
JUN,H2AFV
JUN,H3F3B
JUN,H3F3A
JUN,CREB1
CREB1,JUN
EED,POLR2C
POLR2C,EED
EED,H2AFV
EED,TFDP1
TFDP1,EED
EED,EZH1
EZH1,EED
EED,JARID2
JARID2,EED
EED,H3F3B
EED,H3F3A
EED,ASXL1
ASXL1,EED
EZH1,JARID2
JARID2,EZH1
EZH1,ASXL1
ASXL1,EZH1
PYGO2,H2AFV
PYGO2,TCF7L2
TCF7L2,PYGO2
PYGO2,H3F3B
PYGO2,H3F3A
PYGO2,TLE3
TLE3,PYGO2
MED1,SIN3A
SIN3A,MED1
MED1,NR1H2
NR1H2,MED1
MED1,USF2
USF2,MED1
MED1,MED6
MED6,MED1
MED1,USF1
USF1,MED1
MED1,NCOR2
NCOR2,MED1
KLF4,TRP53
TRP53,KLF4
RNPS1,RPL18
TRIM25,UBC
TRIM25,EIF4G2
TRIM25,EIF4A1
NR1H2,NCOR2
NCOR2,NR1H2
WWP1,UBC
WWP1,PSMA3
WWP1,UBE2L3
WWP1,UBE2K
UBE2K,WWP1
WWP1,RNF14
RNF14,WWP1
WWP1,PSMA2
WWP1,RNF4
RNF4,WWP1
WWP1,RNF6
RNF6,WWP1
WWP1,RLIM
RLIM,WWP1
WWP1,TCEB1
TCEB1,WWP1
WWP1,RBCK1
RBCK1,WWP1
RNPS1,RPS19
TRP53,PSME1
TRP53,SIN3A
SIN3A,TRP53
TRP53,TAF10
TAF10,TRP53
TRP53,UBC
TRP53,USF1
USF1,TRP53
TRP53,H1F0
H1F0,TRP53
TRP53,TBPL1
TBPL1,TRP53
TRP53,PSMA3
TRP53,TAF11
TAF11,TRP53
TRP53,STAT3
STAT3,TRP53
TRP53,ARID1A
ARID1A,TRP53
TRP53,RUNX2
RUNX2,TRP53
TRP53,SPP1
TRP53,PSME2
TRP53,TAF13
TAF13,TRP53
TRP53,SUMO2
TRP53,ATM
ATM,TRP53
TRP53,TBP
TBP,TRP53
TRP53,SKIL
SKIL,TRP53
TRP53,PIAS2
PIAS2,TRP53
TRP53,BRPF1
BRPF1,TRP53
TRP53,IRF1
IRF1,TRP53
TRP53,SMAD2
SMAD2,TRP53
TRP53,TPT1
TRP53,CREB1
CREB1,TRP53
CNOT8,DEDD
DEDD,CNOT8
CNOT8,CNOT6
CNOT6,CNOT8
CNOT8,CNOT7
CNOT7,CNOT8
CNOT8,CNOT6L
CNOT6L,CNOT8
IRF1,STAT3
STAT3,IRF1
HNRNPAB,SNRPE
HNRNPAB,HNRNPD
HNRNPD,HNRNPAB
HNRNPAB,HNRNPA2B1
HNRNPAB,EIF4A1
ZFP217,H2AFV
ZFP217,H3F3B
ZFP217,H3F3A
NFATC3,MEF2A
MEF2A,NFATC3
NFATC3,NFATC1
NFATC1,NFATC3
POLR2C,SRSF6
SRSF6,POLR2C
POLR2C,PAPOLA
PAPOLA,POLR2C
POLR2C,TAF10
TAF10,POLR2C
POLR2C,MED6
MED6,POLR2C
POLR2C,UBC
POLR2C,HNRNPD
HNRNPD,POLR2C
POLR2C,TCEA1
TCEA1,POLR2C
POLR2C,TBPL1
TBPL1,POLR2C
POLR2C,TAF11
TAF11,POLR2C
POLR2C,SRSF5
SRSF5,POLR2C
POLR2C,WBP11
WBP11,POLR2C
POLR2C,PLRG1
PLRG1,POLR2C
POLR2C,ZNRD1
ZNRD1,POLR2C
POLR2C,GTF2E2
GTF2E2,POLR2C
POLR2C,RPL22
POLR2C,RNPS1
RNPS1,POLR2C
POLR2C,RPS15A
POLR2C,HNRNPA2B1
POLR2C,H2AFV
POLR2C,COPS2
COPS2,POLR2C
POLR2C,NME1
POLR2C,TAF13
TAF13,POLR2C
POLR2C,SRSF3
SRSF3,POLR2C
POLR2C,GTF2A2
GTF2A2,POLR2C
POLR2C,RPS20
POLR2C,TBP
TBP,POLR2C
POLR2C,SRRM1
SRRM1,POLR2C
POLR2C,TCEB1
TCEB1,POLR2C
POLR2C,COX7C
POLR2C,H3F3B
POLR2C,H3F3A
POLR2C,SF1
SF1,POLR2C
POLR2C,HNRNPF
ATF4,RUNX2
RUNX2,ATF4
ATF4,CREB1
CREB1,ATF4
ATF4,ATF2
ATF2,ATF4
ATF4,CREM
CREM,ATF4
SIN3A,H2AFV
ZNRD1,H2AFV
JARID2,H2AFV
ATF2,H2AFV
UBTF,H2AFV
TBP,H2AFV
TCF7L2,H2AFV
ASXL1,UBC
ASXL1,BCOR
BCOR,ASXL1
RBCK1,UBC
RBCK1,UBE2L3
RBCK1,UBE2K
UBE2K,RBCK1
RBCK1,RNF14
RNF14,RBCK1
RBCK1,IKBKG
IKBKG,RBCK1
RBCK1,RNF4
RNF4,RBCK1
RBCK1,RNF6
RNF6,RBCK1
RBCK1,RLIM
RLIM,RBCK1
RBCK1,TCEB1
TCEB1,RBCK1
PAPOLA,SRSF6
SRSF6,PAPOLA
PAPOLA,HNRNPD
HNRNPD,PAPOLA
PAPOLA,SRSF5
SRSF5,PAPOLA
PAPOLA,WBP11
WBP11,PAPOLA
PAPOLA,PLRG1
PLRG1,PAPOLA
PAPOLA,RNPS1
RNPS1,PAPOLA
PAPOLA,HNRNPA2B1
PAPOLA,SRSF3
SRSF3,PAPOLA
PAPOLA,SRRM1
SRRM1,PAPOLA
PAPOLA,HNRNPF
SRSF5,SRSF6
SRSF6,SRSF5
SRSF5,HNRNPD
HNRNPD,SRSF5
SRSF5,WBP11
WBP11,SRSF5
SRSF5,PLRG1
PLRG1,SRSF5
SRSF5,RNPS1
RNPS1,SRSF5
SRSF5,HNRNPA2B1
SRSF5,SRSF3
SRSF3,SRSF5
SRSF5,SRRM1
SRRM1,SRSF5
SRSF5,SF1
SF1,SRSF5
SRSF5,HNRNPF
RNPS1,RPL30
COPS2,UBC
COPS2,TCEB1
TCEB1,COPS2
ARID4B,SIN3A
SIN3A,ARID4B
LMO2,TCF12
TCF12,LMO2
LMO2,LDB1
LDB1,LMO2
IFI204,RUNX2
RUNX2,IFI204
NCOR2,SIN3A
SIN3A,NCOR2
NCOR2,MED6
MED6,NCOR2
NCOR2,SKIL
SKIL,NCOR2
NCOR2,SMAD2
SMAD2,NCOR2
TCF7L2,LDB1
LDB1,TCF7L2
TCF7L2,H3F3B
TCF7L2,H3F3A
TCF7L2,TLE3
TLE3,TCF7L2
NFKB2,PSME1
NFKB2,UBC
NFKB2,PSMA3
NFKB2,BCL3
BCL3,NFKB2
NFKB2,IKBKG
IKBKG,NFKB2
NFKB2,PSME2
ATF2,ATM
ATM,ATF2
ATF2,H3F3B
ATF2,H3F3A
ATF2,CREB1
CREB1,ATF2
ATF2,CREM
CREM,ATF2
PBRM1,ARID1B
ARID1B,PBRM1
PBRM1,DPF2
DPF2,PBRM1
PBRM1,ARID1A
ARID1A,PBRM1
PBRM1,BANF1
PBRM1,H3F3B
PBRM1,H3F3A
KDM5C,ATP5C1
RUNX2,SPP1
RUNX2,TRPS1
TRPS1,RUNX2
RUNX2,SMAD2
SMAD2,RUNX2
ZNRD1,UBTF
UBTF,ZNRD1
ZNRD1,TBP
TBP,ZNRD1
ZNRD1,H3F3B
ZNRD1,H3F3A
IKBKG,UBC
IKBKG,ATM
ATM,IKBKG
RNPS1,RPS28
SRSF6,HNRNPA2B1
HNRNPD,HNRNPA2B1
WBP11,HNRNPA2B1
PLRG1,HNRNPA2B1
RNPS1,HNRNPA2B1
SRSF3,HNRNPA2B1
SRRM1,HNRNPA2B1
MATR3,HNRNPA2B1
SF1,HNRNPA2B1
PIAS2,STAT3
STAT3,PIAS2
PIAS2,SUMO2
TAF11,TAF10
TAF10,TAF11
TAF11,TAF13
TAF13,TAF11
TAF11,TCEA1
TCEA1,TAF11
TAF11,GTF2A2
GTF2A2,TAF11
TAF11,TBPL1
TBPL1,TAF11
TAF11,TBP
TBP,TAF11
TAF11,GTF2E2
GTF2E2,TAF11
JARID2,ATP5C1
RNPS1,RPL35A
ARID1B,DPF2
DPF2,ARID1B
ARID1B,BANF1
ARID1B,ARID1A
ARID1A,ARID1B
MPHOSPH8,H3F3B
MPHOSPH8,H3F3A
WBP11,SRSF6
SRSF6,WBP11
WBP11,RNPS1
RNPS1,WBP11
WBP11,PLRG1
PLRG1,WBP11
WBP11,HNRNPD
HNRNPD,WBP11
WBP11,SRSF3
SRSF3,WBP11
WBP11,SF1
SF1,WBP11
WBP11,HNRNPF
WBP11,SRRM1
SRRM1,WBP11
RLIM,UBC
RLIM,UBE2K
UBE2K,RLIM
RLIM,RNF14
RNF14,RLIM
RLIM,RNF4
RNF4,RLIM
RLIM,RNF6
RNF6,RLIM
RLIM,LDB1
LDB1,RLIM
RLIM,TCEB1
TCEB1,RLIM
SKIL,UBC
SKIL,SMAD2
SMAD2,SKIL
ATM,UBC
ATM,UIMC1
UIMC1,ATM
ATM,CREB1
CREB1,ATM
GTF2A2,TAF10
TAF10,GTF2A2
GTF2A2,TAF13
TAF13,GTF2A2
GTF2A2,TCEA1
TCEA1,GTF2A2
GTF2A2,TBPL1
TBPL1,GTF2A2
GTF2A2,TBP
TBP,GTF2A2
GTF2A2,GTF2E2
GTF2E2,GTF2A2
LMO4,LDB1
LDB1,LMO4
BCL3,STAT3
STAT3,BCL3
TBPL1,TAF10
TAF10,TBPL1
TBPL1,GTF2E2
GTF2E2,TBPL1
TBPL1,TAF13
TAF13,TBPL1
TBPL1,TBP
TBP,TBPL1
PLRG1,SNRPE
PLRG1,SRSF6
SRSF6,PLRG1
PLRG1,RNPS1
RNPS1,PLRG1
PLRG1,SNRPG
PLRG1,HNRNPD
HNRNPD,PLRG1
PLRG1,SRSF3
SRSF3,PLRG1
PLRG1,SRRM1
SRRM1,PLRG1
PLRG1,SF1
SF1,PLRG1
PLRG1,HNRNPF
UBE2K,SUMO2
RNF4,SUMO2
WHSC1L1,ASH1L
ASH1L,WHSC1L1
TAF10,UBC
HNRNPD,UBC
TCEA1,UBC
UIMC1,UBC
UBE2K,UBC
RNF14,UBC
TLE3,UBC
RNF4,UBC
RNF6,UBC
MCM5,UBC
TCEB1,UBC
SMAD2,UBC
TRIM13,UBC
SRSF3,SNRPE
SRSF3,SRSF6
SRSF6,SRSF3
SRSF3,RNPS1
RNPS1,SRSF3
SRSF3,HNRNPD
HNRNPD,SRSF3
SRSF3,SRRM1
SRRM1,SRSF3
SRSF3,MATR3
MATR3,SRSF3
SRSF3,SF1
SF1,SRSF3
SRSF3,HNRNPF
CNOT7,CNOT6
CNOT6,CNOT7
CNOT7,CNOT6L
CNOT6L,CNOT7
MEF2A,TCF12
TCF12,MEF2A
TAF10,TAF13
TAF13,TAF10
TAF10,TCEA1
TCEA1,TAF10
TAF10,TBP
TBP,TAF10
TAF10,GTF2E2
GTF2E2,TAF10
ANKRD32,MCM5
MCM5,ANKRD32
LDB1,CBFA2T3
CBFA2T3,LDB1
LDB1,TCF12
TCF12,LDB1
LDB1,TLE3
TLE3,LDB1
CEBPG,CREB1
CREB1,CEBPG
RNPS1,RPL22
CBFA2T3,TCF12
TCF12,CBFA2T3
SRSF6,HNRNPD
HNRNPD,SRSF6
SRSF6,RNPS1
RNPS1,SRSF6
SRSF6,SRRM1
SRRM1,SRSF6
SRSF6,SF1
SF1,SRSF6
SRSF6,HNRNPF
CNOT6L,CNOT6
CNOT6,CNOT6L
RNPS1,RPS15A
DPF2,ARID1A
ARID1A,DPF2
